Title,Subject,List,"Send Date","Send Weekday","Total Recipients","Successful Deliveries","Soft Bounces","Hard Bounces","Total Bounces","Times Forwarded","Forwarded Opens","Unique Opens","Open Rate","Total Opens","Unique Clicks","Click Rate","Total Clicks",Unsubscribes,"Abuse Complaints","Times Liked on Facebook","Folder Id","Unique Id","Total Orders","Total Gross Sales","Total Revenue","Analytics ROI","Campaign Cost","Revenue Created",Visits,"New Visits",Pages/Visit,"Bounce Rate","Time on Site","Goal Conversion Rate","Per Visit Goal Value",Transactions,"Ecommerce Conversion Rate","Per Visit Value","Average Value"
"Maker Business","“Qualcomm Is Said to Be in Talks to Buy NXP Semiconductors”","Adafruit Daily","Oct 07, 2016 11:02 am",Friday,1786,1785,0,1,1,0,0,551,30.87%,1001,8,0.45%,9,0,0,0,0,f096420cc7,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Eric Harrell 3D prints an amazing and functional mini Subaru flat-four engine","Adafruit Daily","Oct 07, 2016 11:02 am",Friday,1740,1740,0,0,0,0,0,574,32.99%,800,43,2.47%,51,0,0,0,0,da7ebec404,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Probe Currents!","Adafruit Daily","Oct 07, 2016 11:02 am",Friday,2697,2697,0,0,0,0,0,1009,37.41%,1296,0,0.00%,0,1,0,0,0,51a071004d,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Oakley’s Radar Pace Glasses are Ready to Coach You","Adafruit Daily","Oct 07, 2016 11:02 am",Friday,1494,1494,0,0,0,0,0,421,28.18%,548,6,0.40%,6,0,0,0,0,aebe0fe3d8,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Multitasking bonus","Adafruit Daily","Oct 10, 2016 11:02 am",Monday,1824,1824,0,0,0,0,0,565,30.98%,712,10,0.55%,10,2,0,0,0,c92fd23515,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Labdoor : The Website that Lab Tests Supplements","Adafruit Daily","Oct 10, 2016 11:02 am",Monday,1495,1495,0,0,0,0,0,434,29.03%,627,39,2.61%,62,1,1,0,0,e745af2210,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Build It!","Adafruit Daily","Oct 10, 2016 11:03 am",Monday,2700,2699,1,0,1,0,0,1008,37.35%,1230,0,0.00%,0,1,0,0,0,92f6349204,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Make your project unique with Glow in the Dark PLA!","Adafruit Daily","Oct 10, 2016 11:03 am",Monday,1742,1741,1,0,1,0,0,574,32.97%,770,34,1.95%,36,0,0,0,0,820cbd7119,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Make an adhesive bag","Adafruit Daily","Oct 11, 2016 11:01 am",Tuesday,1823,1823,0,0,0,0,0,569,31.21%,667,11,0.60%,11,0,0,0,0,badd91d9b0,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"The Case Of The Disappearing Capacitance","Adafruit Daily","Oct 11, 2016 11:01 am",Tuesday,2700,2700,0,0,0,0,0,938,34.74%,1138,0,0.00%,0,1,0,0,0,f81c7264f8,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Timelapse Tuesday – Incence Pagoda","Adafruit Daily","Oct 11, 2016 11:02 am",Tuesday,1743,1742,1,0,1,0,0,545,31.29%,670,0,0.00%,0,1,0,0,0,3b5dfa95f2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"‘Sound’ by Human Inc. – Earphones that do More","Adafruit Daily","Oct 11, 2016 11:02 am",Tuesday,1495,1495,0,0,0,0,0,438,29.30%,622,10,0.67%,11,0,0,0,0,947eb698c9,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Coala Heart Monitor – A New Device for Detecting Cardiovascular Disease","Adafruit Daily","Oct 12, 2016 11:00 am",Wednesday,1494,1493,1,0,1,0,0,432,28.94%,553,21,1.41%,26,0,0,0,0,de643f6609,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Add a dash of personality to your next 3D print!","Adafruit Daily","Oct 12, 2016 11:00 am",Wednesday,1741,1741,0,0,0,0,0,580,33.31%,698,14,0.80%,14,1,0,0,0,ad13f20cba,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Build a LED flashlight","Adafruit Daily","Oct 12, 2016 11:01 am",Wednesday,1822,1822,0,0,0,0,0,600,32.93%,764,56,3.07%,60,1,0,0,0,3856e0cbf7,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"The advantage of ‘Rail to rail’ op amps!","Adafruit Daily","Oct 12, 2016 11:02 am",Wednesday,2699,2699,0,0,0,0,0,1014,37.57%,1315,0,0.00%,0,1,0,0,0,8d6c60af55,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","3D Printer & Slice Setting for TPU filament","Adafruit Daily","Oct 13, 2016 11:01 am",Thursday,1741,1740,1,0,1,0,0,555,31.90%,723,45,2.59%,49,0,0,0,0,471f759979,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Why do they call it a breadboard?","Adafruit Daily","Oct 13, 2016 11:02 am",Thursday,2698,2697,1,0,1,0,0,1013,37.56%,1199,0,0.00%,0,0,0,0,0,667d1db532,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Templates are king","Adafruit Daily","Oct 13, 2016 11:03 am",Thursday,1823,1822,1,0,1,0,0,552,30.30%,670,20,1.10%,22,0,0,0,0,63a7130829,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Nootropics and Gamers","Adafruit Daily","Oct 13, 2016 11:03 am",Thursday,1495,1494,1,0,1,0,0,427,28.58%,590,25,1.67%,34,1,0,0,0,840ae04efd,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Fitness Trackers that Offer Developer Tools","Adafruit Daily","Oct 14, 2016 11:00 am",Friday,1496,1493,2,1,3,0,0,410,27.46%,541,15,1.00%,17,0,0,0,0,aab7eb6f36,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","More tips for 3D printing with Ninjaflex/TPE filaments!","Adafruit Daily","Oct 14, 2016 11:01 am",Friday,1743,1740,2,1,3,0,0,536,30.80%,689,30,1.72%,33,1,0,0,0,788d30ce42,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Positive reinforcement","Adafruit Daily","Oct 14, 2016 11:01 am",Friday,1824,1821,1,2,3,0,0,558,30.64%,689,17,0.93%,19,0,0,0,0,3f526961eb,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"How the resistor got its stripes","Adafruit Daily","Oct 14, 2016 11:01 am",Friday,2700,2697,2,1,3,0,0,1027,38.08%,1290,0,0.00%,0,0,0,0,0,7bb3b2a23c,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Sizzlin’ Chip Test","Adafruit Daily","Oct 17, 2016 11:00 am",Monday,2707,2706,0,1,1,0,0,1000,36.95%,1229,0,0.00%,0,1,0,0,0,c798c00f82,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"WristWhirl : Your Wrist is the Joystick","Adafruit Daily","Oct 17, 2016 11:00 am",Monday,1501,1499,1,1,2,0,0,453,30.22%,627,15,1.00%,19,0,0,0,0,5627d09c1b,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Treat yoself with hobby knives","Adafruit Daily","Oct 17, 2016 11:01 am",Monday,1830,1829,0,1,1,0,0,601,32.86%,733,54,2.95%,57,0,0,0,0,b4385107c7,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Use a filing tool to loosen up tolerances!","Adafruit Daily","Oct 17, 2016 11:01 am",Monday,1746,1745,0,1,1,0,0,588,33.70%,715,38,2.18%,40,0,0,0,0,d407c0eb9a,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","“codebender’s next chapter”","Adafruit Daily","Oct 18, 2016 11:00 am",Tuesday,1794,1793,1,0,1,0,0,627,34.97%,899,179,9.98%,194,1,0,0,0,546d93416f,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"SIMON : The Empathy Inducing Headset","Adafruit Daily","Oct 18, 2016 11:00 am",Tuesday,1503,1503,0,0,0,0,0,445,29.61%,539,31,2.06%,45,0,0,0,0,e91103d8f8,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"TO-220 Tip","Adafruit Daily","Oct 18, 2016 11:01 am",Tuesday,2710,2709,1,0,1,0,0,1035,38.21%,1259,0,0.00%,0,0,1,0,0,834b41b3e2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Timelapse Tuesday – Sturdy Scooper","Adafruit Daily","Oct 18, 2016 11:01 am",Tuesday,1748,1747,1,0,1,0,0,573,32.80%,691,0,0.00%,0,2,0,0,0,c4cbff26fe,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Leave yourself a note","Adafruit Daily","Oct 18, 2016 11:02 am",Tuesday,1832,1832,0,0,0,0,0,621,33.90%,788,22,1.20%,22,1,0,0,0,4e75c75f5f,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Print Hotter when using Flexible filament!","Adafruit Daily","Oct 19, 2016 11:01 am",Wednesday,1744,1743,1,0,1,0,0,554,31.78%,678,15,0.86%,17,0,0,0,0,59bf0f51f2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Coin Cell Current","Adafruit Daily","Oct 19, 2016 11:01 am",Wednesday,2706,2705,1,0,1,0,0,1019,37.67%,1273,0,0.00%,0,1,0,0,0,26ce1d816a,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","Disney Accelerator 2016 video(s) – littleBits and Star Wars coming soon?","Adafruit Daily","Oct 19, 2016 11:01 am",Wednesday,1793,1792,1,0,1,0,0,574,32.03%,723,36,2.01%,43,0,0,0,0,24daf782e5,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Pallette : A Tongue Computer Interface","Adafruit Daily","Oct 19, 2016 11:02 am",Wednesday,1500,1500,0,0,0,0,0,434,28.93%,635,24,1.60%,36,0,0,0,0,61c5501da7,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"It’s okay to be scaly","Adafruit Daily","Oct 19, 2016 11:02 am",Wednesday,1831,1831,0,0,0,0,0,553,30.20%,650,16,0.87%,17,0,0,0,0,3f4f76c08a,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Autoshade Sunglasses","Adafruit Daily","Oct 20, 2016 11:01 am",Thursday,1501,1501,0,0,0,0,0,436,29.05%,538,20,1.33%,21,1,0,0,0,d4c7eb0695,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","State of the live streaming’ Facebook, YouTube, Twitch and now Twitter (Periscope)","Adafruit Daily","Oct 20, 2016 11:01 am",Thursday,1796,1795,1,0,1,0,0,542,30.19%,682,16,0.89%,17,0,0,0,0,6bf4dcc673,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","3D Printed Electric Unicycle","Adafruit Daily","Oct 20, 2016 11:01 am",Thursday,1747,1746,1,0,1,0,0,550,31.50%,676,18,1.03%,18,0,0,0,0,2f62e7e9ba,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Defeat UV discoloration","Adafruit Daily","Oct 20, 2016 11:01 am",Thursday,1833,1833,0,0,0,0,0,562,30.66%,746,38,2.07%,40,0,0,0,0,4664042009,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Steady Headers","Adafruit Daily","Oct 20, 2016 11:01 am",Thursday,2707,2706,0,1,1,0,0,1011,37.36%,1285,0,0.00%,0,2,0,0,0,3255885fcc,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Are There Any Proven Benefits to Fasting?","Adafruit Daily","Oct 21, 2016 11:02 am",Friday,1499,1498,1,0,1,0,0,418,27.90%,605,2,0.13%,2,1,0,0,0,0288e043af,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","“A Merger Between Qualcomm and NXP”","Adafruit Daily","Oct 21, 2016 11:02 am",Friday,1798,1797,1,0,1,0,0,543,30.22%,656,16,0.89%,17,1,0,0,0,7eead60331,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"With SMT, start big …","Adafruit Daily","Oct 21, 2016 11:02 am",Friday,2708,2707,1,0,1,0,0,1020,37.68%,1291,0,0.00%,0,1,0,0,0,3d3d07a227,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"The binding element","Adafruit Daily","Oct 21, 2016 11:02 am",Friday,1835,1834,1,0,1,0,0,546,29.77%,666,9,0.49%,12,0,0,0,0,1280b11d45,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","3D Print Post Processing","Adafruit Daily","Oct 21, 2016 11:03 am",Friday,1747,1746,1,0,1,0,0,586,33.56%,725,13,0.74%,14,1,0,0,0,63f4ef866d,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Give your 3D Print a smooth finish!","Adafruit Daily","Oct 24, 2016 11:00 am",Monday,1747,1747,0,0,0,0,0,590,33.77%,798,77,4.41%,82,0,0,0,0,d9e254e763,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"The Quantified Mind : Guided Experiments to Test Mental Performance","Adafruit Daily","Oct 24, 2016 11:01 am",Monday,1503,1503,0,0,0,0,0,405,26.95%,531,38,2.53%,44,0,0,0,0,fd627caefe,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Glow, gemstone, glow","Adafruit Daily","Oct 24, 2016 11:01 am",Monday,1836,1836,0,0,0,0,0,568,30.94%,748,22,1.20%,23,0,0,0,0,be1992064b,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Clarify your supply","Adafruit Daily","Oct 24, 2016 11:01 am",Monday,2705,2705,0,0,0,0,0,1006,37.19%,1251,0,0.00%,0,0,0,0,0,ab9b2e4cc7,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","“China’s factories in Shenzhen can copy products at breakneck speed—and it’s time for the rest of the world to get over it”","Adafruit Daily","Oct 24, 2016 11:01 am",Monday,1795,1795,0,0,0,0,0,658,36.66%,955,197,10.97%,218,0,0,0,0,4e263de37c,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Timelapse Tuesday – Matilda","Adafruit Daily","Oct 25, 2016 11:00 am",Tuesday,1748,1748,0,0,0,0,0,561,32.09%,658,1,0.06%,1,0,0,0,0,8d2c02d22a,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"The State of Mobile Health Apps","Adafruit Daily","Oct 25, 2016 11:00 am",Tuesday,1505,1505,0,0,0,0,0,375,24.92%,452,12,0.80%,13,0,0,0,0,06205c893b,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"If you don’t ask, you won’t receive.","Adafruit Daily","Oct 25, 2016 11:01 am",Tuesday,2707,2707,0,0,0,0,0,1017,37.57%,1244,0,0.00%,0,1,0,0,0,ed038f4bc5,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Free movement","Adafruit Daily","Oct 25, 2016 11:01 am",Tuesday,1836,1836,0,0,0,0,0,562,30.61%,700,12,0.65%,12,0,0,0,0,8a40f4873e,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","Micro:bit Educational Foundation","Adafruit Daily","Oct 25, 2016 11:02 am",Tuesday,1795,1794,1,0,1,0,0,602,33.56%,803,65,3.62%,90,2,0,0,0,a811fb0cee,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","No Printer, No Problem","Adafruit Daily","Oct 26, 2016 11:00 am",Wednesday,1747,1747,0,0,0,0,0,609,34.86%,779,37,2.12%,67,0,0,0,0,8d285378de,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Upgrade Your Work Day With Quantified Self & Biohacking","Adafruit Daily","Oct 26, 2016 11:00 am",Wednesday,1504,1504,0,0,0,0,0,421,27.99%,568,41,2.73%,70,0,0,0,0,c3def3edd7,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Pseudodifferential Measurement","Adafruit Daily","Oct 26, 2016 11:01 am",Wednesday,2706,2706,0,0,0,0,0,1004,37.10%,1283,0,0.00%,0,0,0,0,0,a4f05048f0,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Ace accessorizing","Adafruit Daily","Oct 26, 2016 11:01 am",Wednesday,1837,1837,0,0,0,0,0,588,32.01%,830,10,0.54%,11,0,0,0,0,5483f8b205,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Ahnjili Zhuparris: Internet Usage with Regards to Hormonal Changes","Adafruit Daily","Oct 27, 2016 11:00 am",Thursday,1505,1505,0,0,0,0,0,414,27.51%,513,21,1.40%,29,1,0,0,0,ec8e900370,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Ask the right questions","Adafruit Daily","Oct 27, 2016 11:00 am",Thursday,1839,1839,0,0,0,0,0,542,29.47%,679,8,0.44%,8,1,0,0,0,ce2216f7db,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","“End of an era: BlackBerry will stop making its own phones”","Adafruit Daily","Oct 27, 2016 11:00 am",Thursday,1793,1793,0,0,0,0,0,559,31.18%,655,9,0.50%,10,0,0,0,0,25eb84beaa,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Light It Up!","Adafruit Daily","Oct 27, 2016 11:01 am",Thursday,1748,1748,0,0,0,0,0,575,32.89%,716,17,0.97%,19,0,0,0,0,b39b8eace4,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics," Interference is everywhere!","Adafruit Daily","Oct 27, 2016 11:02 am",Thursday,2708,2708,0,0,0,0,0,988,36.48%,1215,0,0.00%,0,1,0,0,0,729617c627,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Live Long, 3D Print & Prosper","Adafruit Daily","Oct 28, 2016 11:00 am",Friday,1750,1747,3,0,3,0,0,559,32.00%,698,33,1.89%,34,0,0,0,0,c5b1a75a1d,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"EEG Based Music for Neurological Diseases and Art Shows","Adafruit Daily","Oct 28, 2016 11:00 am",Friday,1508,1506,2,0,2,0,0,409,27.16%,535,21,1.39%,24,0,0,0,0,adad15f0ef,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"When is a via not a via?","Adafruit Daily","Oct 28, 2016 11:01 am",Friday,2710,2709,1,0,1,0,0,1042,38.46%,1346,0,0.00%,0,2,0,0,0,7b624cccde,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Make a pouch","Adafruit Daily","Oct 28, 2016 11:01 am",Friday,1841,1840,1,0,1,0,0,561,30.49%,685,30,1.63%,31,0,0,0,0,eecd0a8c21,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","Heirloom-quality gift company from @bre","Adafruit Daily","Oct 31, 2016 11:00 am",Monday,1794,1793,0,1,1,0,0,582,32.46%,718,82,4.57%,89,0,0,0,0,56a3cdbc15,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Dripping effects","Adafruit Daily","Oct 31, 2016 11:01 am",Monday,1840,1836,4,0,4,0,0,595,32.41%,708,16,0.87%,19,2,0,0,0,38d00d48cb,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Rule of thumb: 10mils per amp.","Adafruit Daily","Oct 31, 2016 11:02 am",Monday,2709,2705,4,0,4,0,0,1009,37.30%,1258,0,0.00%,0,1,0,0,0,330bf45243,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Exporting Fitness Data from Apple WatchOS 3 using iSmoothRun","Adafruit Daily","Oct 31, 2016 11:02 am",Monday,1507,1507,0,0,0,0,0,421,27.94%,510,4,0.27%,5,0,0,0,0,8c88a79b4c,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Explore the Apollo 11 Command Module in VR, with Accompanying 3D Print Files","Adafruit Daily","Oct 31, 2016 11:02 am",Monday,1749,1748,1,0,1,0,0,596,34.10%,853,45,2.57%,50,0,0,0,0,6f20ef6a0f,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Ember : Track Hemoglobin without the Bloodwork","Adafruit Daily","Nov 01, 2016 11:01 am",Tuesday,1508,1508,0,0,0,0,0,410,27.19%,539,18,1.19%,22,0,0,0,0,4e5624aa9d,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Involute Bevel and Spur Gears","Adafruit Daily","Nov 01, 2016 11:01 am",Tuesday,1750,1750,0,0,0,0,0,572,32.69%,728,39,2.23%,45,0,0,0,0,7707a42035,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Rule of thumb: At least one via per amp.","Adafruit Daily","Nov 01, 2016 11:02 am",Tuesday,2711,2708,3,0,3,0,0,966,35.67%,1221,0,0.00%,0,1,0,0,0,28d367fc2d,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Have extra heads on hand","Adafruit Daily","Nov 01, 2016 11:02 am",Tuesday,1840,1839,1,0,1,0,0,541,29.42%,631,10,0.54%,10,1,0,0,0,818ec42298,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","“Trade: It’s No Longer Rising”","Adafruit Daily","Nov 01, 2016 11:02 am",Tuesday,1796,1796,0,0,0,0,0,584,32.52%,808,65,3.62%,78,0,0,0,0,b3319bd3a5,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Beach Vacation ready Boombox Beach Bag with Audio Amp and Speakers","Adafruit Daily","Nov 02, 2016 11:00 am",Wednesday,1754,1754,0,0,0,0,0,556,31.70%,645,21,1.20%,21,1,0,0,0,ab62f395b8,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
